# YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TIMEZONE,DELTA_UT1,DELTA_T,LONGITUDE,LATITUDE,ELEVATION,PRESSURE,TEMPERATURE,SLOPE,AZM_ROTATION,ATMOS_REFRACT,FUNCTION,# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E,FLUXES 
2022.0,7.0,22.0,7.0,37.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.734,299.432,-0.0,1.016,266.988,-0.003,0.002,23.438,75.954,254.936,75.954,0.005,81.13708572177707
2022.0,7.0,22.0,7.0,38.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.735,299.433,-0.0,1.016,267.238,-0.003,0.002,23.438,75.805,255.123,75.805,0.005,82.74045842133783
2022.0,7.0,22.0,7.0,39.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.735,299.433,-0.0,1.016,267.488,-0.003,0.002,23.438,75.657,255.31,75.657,0.005,84.34883140504077
2022.0,7.0,22.0,7.0,40.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.736,299.434,-0.0,1.016,267.738,-0.003,0.002,23.438,75.508,255.497,75.508,0.004,85.9839026574733
2022.0,7.0,22.0,7.0,41.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.737,299.435,-0.0,1.016,267.988,-0.003,0.002,23.438,75.359,255.684,75.359,0.004,87.63482044717654
2022.0,7.0,22.0,7.0,42.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.737,299.435,-0.0,1.016,268.238,-0.003,0.002,23.438,75.21,255.871,75.21,0.004,89.30154631462932
2022.0,7.0,22.0,7.0,43.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.738,299.436,-0.0,1.016,268.488,-0.003,0.002,23.438,75.061,256.059,75.061,0.004,90.98404108771044
2022.0,7.0,22.0,7.0,44.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.739,299.437,-0.0,1.016,268.738,-0.003,0.002,23.438,74.911,256.246,74.911,0.004,92.69371541586153
2022.0,7.0,22.0,7.0,45.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.74,299.437,-0.0,1.016,268.988,-0.003,0.002,23.438,74.762,256.433,74.762,0.004,94.40773285588281
2022.0,7.0,22.0,7.0,46.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.74,299.438,-0.0,1.016,269.238,-0.003,0.002,23.438,74.612,256.62,74.612,0.004,96.14905851771435
2022.0,7.0,22.0,7.0,47.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.741,299.439,-0.0,1.016,269.488,-0.003,0.002,23.438,74.463,256.808,74.463,0.004,97.89443259537926
2022.0,7.0,22.0,7.0,48.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.742,299.439,-0.0,1.016,269.738,-0.003,0.002,23.438,74.313,256.995,74.313,0.004,99.66723976038254
2022.0,7.0,22.0,7.0,49.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.742,299.44,-0.0,1.016,269.988,-0.003,0.002,23.438,74.163,257.182,74.163,0.004,101.45577469982467
2022.0,7.0,22.0,7.0,50.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.743,299.441,-0.0,1.016,270.238,-0.003,0.002,23.438,74.013,257.37,74.013,0.004,103.2599927072747
2022.0,7.0,22.0,7.0,51.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.744,299.441,-0.0,1.016,270.488,-0.003,0.002,23.438,73.863,257.557,73.863,0.004,105.07984844250745
2022.0,7.0,22.0,7.0,52.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.744,299.442,-0.0,1.016,270.738,-0.003,0.002,23.438,73.713,257.745,73.713,0.004,106.91529594148008
2022.0,7.0,22.0,7.0,53.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.745,299.443,-0.0,1.016,270.988,-0.003,0.002,23.438,73.562,257.932,73.562,0.004,108.77868063428463
2022.0,7.0,22.0,7.0,54.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.746,299.443,-0.0,1.016,271.238,-0.003,0.002,23.438,73.412,258.12,73.412,0.004,110.64527448107773
2022.0,7.0,22.0,7.0,55.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.747,299.444,-0.0,1.016,271.488,-0.003,0.002,23.438,73.262,258.308,73.262,0.004,112.52731822969196
2022.0,7.0,22.0,7.0,56.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.747,299.445,-0.0,1.016,271.738,-0.003,0.002,23.438,73.111,258.495,73.111,0.004,114.43746471499865
2022.0,7.0,22.0,7.0,57.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.748,299.445,-0.0,1.016,271.988,-0.003,0.002,23.438,72.96,258.683,72.96,0.004,116.36316882958629
2022.0,7.0,22.0,7.0,58.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.749,299.446,-0.0,1.016,272.238,-0.003,0.002,23.438,72.809,258.871,72.809,0.004,118.3043800475229
2022.0,7.0,22.0,7.0,59.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.749,299.447,-0.0,1.016,272.488,-0.003,0.002,23.438,72.658,259.059,72.658,0.004,120.26104726337434
2022.0,7.0,22.0,8.0,0.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.75,299.447,-0.0,1.016,272.738,-0.003,0.002,23.438,72.507,259.247,72.507,0.004,122.23311879967028
2022.0,7.0,22.0,8.0,1.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.751,299.448,-0.0,1.016,272.988,-0.003,0.002,23.438,72.356,259.435,72.356,0.004,124.22054241410078
2022.0,7.0,22.0,8.0,2.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.751,299.449,-0.0,1.016,273.238,-0.003,0.002,23.438,72.205,259.623,72.205,0.004,126.22326530645685
2022.0,7.0,22.0,8.0,3.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.752,299.449,-0.0,1.016,273.488,-0.003,0.002,23.438,72.054,259.811,72.054,0.004,128.24123412533012
2022.0,7.0,22.0,8.0,4.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.753,299.45,-0.0,1.016,273.738,-0.003,0.002,23.438,71.902,260.0,71.902,0.004,130.2879101327858
2022.0,7.0,22.0,8.0,5.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.753,299.451,-0.0,1.016,273.988,-0.003,0.002,23.438,71.751,260.188,71.751,0.004,132.33630864416267
2022.0,7.0,22.0,8.0,6.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.754,299.451,-0.0,1.016,274.238,-0.003,0.002,23.438,71.599,260.377,71.599,0.004,134.41350500266685
2022.0,7.0,22.0,8.0,7.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.755,299.452,-0.0,1.016,274.488,-0.003,0.002,23.438,71.448,260.565,71.448,0.004,136.4921118718012
2022.0,7.0,22.0,8.0,8.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.756,299.453,-0.0,1.016,274.738,-0.003,0.002,23.438,71.296,260.754,71.296,0.003,138.599603639543
2022.0,7.0,22.0,8.0,9.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.756,299.453,-0.0,1.016,274.988,-0.003,0.002,23.438,71.144,260.943,71.144,0.003,140.72220705271783
2022.0,7.0,22.0,8.0,10.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.757,299.454,-0.0,1.016,275.238,-0.003,0.002,23.438,70.992,261.132,70.992,0.003,142.8598639187583
2022.0,7.0,22.0,8.0,11.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.758,299.455,-0.0,1.016,275.488,-0.003,0.002,23.438,70.84,261.32,70.84,0.003,145.01251552691608
2022.0,7.0,22.0,8.0,12.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.758,299.455,-0.0,1.016,275.738,-0.003,0.002,23.438,70.688,261.51,70.688,0.003,147.18010265347925
2022.0,7.0,22.0,8.0,13.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.759,299.456,-0.0,1.016,275.988,-0.003,0.002,23.438,70.536,261.699,70.536,0.003,149.3625655668484
2022.0,7.0,22.0,8.0,14.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.76,299.457,-0.0,1.016,276.238,-0.003,0.002,23.438,70.384,261.888,70.384,0.003,151.55984403247845
2022.0,7.0,22.0,8.0,15.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.76,299.457,-0.0,1.016,276.488,-0.003,0.002,23.438,70.232,262.077,70.232,0.003,153.77187731769422
2022.0,7.0,22.0,8.0,16.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.761,299.458,-0.0,1.016,276.738,-0.003,0.002,23.438,70.079,262.267,70.079,0.003,156.01330223109062
2022.0,7.0,22.0,8.0,17.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.762,299.459,-0.0,1.016,276.988,-0.003,0.002,23.438,69.927,262.457,69.927,0.003,158.25475704523262
2022.0,7.0,22.0,8.0,18.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.763,299.459,-0.0,1.016,277.238,-0.003,0.002,23.438,69.774,262.646,69.774,0.003,160.52567149341158
2022.0,7.0,22.0,8.0,19.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.763,299.46,-0.0,1.016,277.488,-0.003,0.002,23.438,69.622,262.836,69.622,0.003,162.79629739126972
2022.0,7.0,22.0,8.0,20.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.764,299.461,-0.0,1.016,277.738,-0.003,0.002,23.438,69.469,263.026,69.469,0.003,165.0964473296274
2022.0,7.0,22.0,8.0,21.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.765,299.461,-0.0,1.016,277.988,-0.003,0.002,23.438,69.316,263.216,69.316,0.003,167.41116604427293
2022.0,7.0,22.0,8.0,22.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.765,299.462,-0.0,1.016,278.238,-0.003,0.002,23.438,69.164,263.407,69.164,0.003,169.7251175378112
2022.0,7.0,22.0,8.0,23.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.766,299.462,-0.0,1.016,278.488,-0.003,0.002,23.438,69.011,263.597,69.011,0.003,172.06868304621563
2022.0,7.0,22.0,8.0,24.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.767,299.463,-0.0,1.016,278.738,-0.003,0.002,23.438,68.858,263.788,68.858,0.003,174.42662020813967
2022.0,7.0,22.0,8.0,25.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.767,299.464,-0.0,1.016,278.988,-0.003,0.002,23.438,68.705,263.979,68.705,0.003,176.7988622335572
2022.0,7.0,22.0,8.0,26.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.768,299.464,-0.0,1.016,279.238,-0.003,0.002,23.438,68.552,264.169,68.552,0.003,179.18534186878037
2022.0,7.0,22.0,8.0,27.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.769,299.465,-0.0,1.016,279.488,-0.003,0.002,23.438,68.399,264.36,68.399,0.003,181.58599140031936
2022.0,7.0,22.0,8.0,28.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.769,299.466,-0.0,1.016,279.738,-0.003,0.002,23.438,68.246,264.552,68.246,0.003,184.0007426586738
2022.0,7.0,22.0,8.0,29.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.77,299.466,-0.0,1.016,279.988,-0.003,0.002,23.438,68.093,264.743,68.093,0.003,186.42952702206696
2022.0,7.0,22.0,8.0,30.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.771,299.467,-0.0,1.016,280.238,-0.003,0.002,23.438,67.94,264.934,67.94,0.003,188.8722754201212
2022.0,7.0,22.0,8.0,31.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.772,299.468,-0.0,1.016,280.488,-0.003,0.002,23.438,67.787,265.126,67.787,0.003,191.32891833747797
2022.0,7.0,22.0,8.0,32.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.772,299.469,-0.0,1.016,280.738,-0.003,0.002,23.438,67.633,265.318,67.633,0.003,193.81557798260124
2022.0,7.0,22.0,8.0,33.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.773,299.469,-0.0,1.016,280.988,-0.003,0.002,23.438,67.48,265.51,67.48,0.003,196.29988929438306
2022.0,7.0,22.0,8.0,34.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.774,299.47,-0.0,1.016,281.238,-0.003,0.002,23.438,67.327,265.702,67.327,0.003,198.79788348061635
2022.0,7.0,22.0,8.0,35.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.774,299.471,-0.0,1.016,281.488,-0.003,0.002,23.438,67.173,265.895,67.173,0.003,201.32594961824816
2022.0,7.0,22.0,8.0,36.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.775,299.471,-0.0,1.016,281.738,-0.003,0.002,23.438,67.02,266.087,67.02,0.003,203.85118359671463
2022.0,7.0,22.0,8.0,37.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.776,299.472,-0.0,1.016,281.988,-0.003,0.002,23.438,66.867,266.28,66.867,0.003,206.3898849089858
2022.0,7.0,22.0,8.0,38.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.776,299.473,-0.0,1.016,282.238,-0.003,0.002,23.438,66.713,266.473,66.713,0.003,208.95870528316541
2022.0,7.0,22.0,8.0,39.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.777,299.473,-0.0,1.016,282.488,-0.003,0.002,23.438,66.56,266.666,66.56,0.003,211.52421006056667
2022.0,7.0,22.0,8.0,40.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.778,299.474,-0.0,1.016,282.738,-0.003,0.002,23.438,66.406,266.859,66.406,0.003,214.11986083467167
2022.0,7.0,22.0,8.0,41.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.778,299.474,-0.0,1.016,282.988,-0.003,0.002,23.438,66.252,267.053,66.252,0.003,216.7288580974792
2022.0,7.0,22.0,8.0,42.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.779,299.475,-0.0,1.016,283.238,-0.003,0.002,23.438,66.099,267.246,66.099,0.003,219.33405582934384
2022.0,7.0,22.0,8.0,43.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.78,299.476,-0.0,1.016,283.488,-0.003,0.002,23.438,65.945,267.44,65.945,0.003,221.96943323934414
2022.0,7.0,22.0,8.0,44.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.781,299.476,-0.0,1.016,283.738,-0.003,0.002,23.438,65.792,267.634,65.792,0.003,224.60068923288554
2022.0,7.0,22.0,8.0,45.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.781,299.477,-0.0,1.016,283.988,-0.003,0.002,23.438,65.638,267.829,65.638,0.003,227.26214283583934
2022.0,7.0,22.0,8.0,46.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.782,299.478,-0.0,1.016,284.238,-0.003,0.002,23.438,65.484,268.023,65.484,0.003,229.93656151073736
2022.0,7.0,22.0,8.0,47.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.783,299.478,-0.0,1.016,284.488,-0.003,0.002,23.438,65.33,268.218,65.33,0.003,232.6238675575918
2022.0,7.0,22.0,8.0,48.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.783,299.479,-0.0,1.016,284.738,-0.003,0.002,23.438,65.177,268.413,65.177,0.003,235.30640851010625
2022.0,7.0,22.0,8.0,49.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.784,299.48,-0.0,1.016,284.988,-0.003,0.002,23.438,65.023,268.608,65.023,0.003,238.01917219270894
2022.0,7.0,22.0,8.0,50.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.785,299.48,-0.0,1.016,285.238,-0.003,0.002,23.438,64.869,268.804,64.869,0.003,240.74458827632645
2022.0,7.0,22.0,8.0,51.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.785,299.481,-0.0,1.016,285.488,-0.003,0.002,23.438,64.715,269.0,64.715,0.003,243.48257748417984
2022.0,7.0,22.0,8.0,52.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.786,299.482,-0.0,1.016,285.738,-0.003,0.002,23.438,64.562,269.196,64.562,0.002,246.21515974688654
2022.0,7.0,22.0,8.0,53.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.787,299.482,-0.0,1.016,285.988,-0.003,0.002,23.438,64.408,269.392,64.408,0.002,248.97797547988276
2022.0,7.0,22.0,8.0,54.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.788,299.483,-0.0,1.016,286.238,-0.003,0.002,23.438,64.254,269.588,64.254,0.002,251.75312471972848
2022.0,7.0,22.0,8.0,55.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.788,299.484,-0.0,1.016,286.488,-0.003,0.002,23.438,64.1,269.785,64.1,0.002,254.54052666187374
2022.0,7.0,22.0,8.0,56.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.789,299.484,-0.0,1.016,286.738,-0.003,0.002,23.438,63.947,269.982,63.947,0.002,257.32188199157764
2022.0,7.0,22.0,8.0,57.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.79,299.485,-0.0,1.016,286.988,-0.003,0.002,23.438,63.793,270.179,63.793,0.002,260.1334671852222
2022.0,7.0,22.0,8.0,58.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.79,299.486,-0.0,1.016,287.238,-0.003,0.002,23.438,63.639,270.377,63.639,0.002,262.9570609626609
2022.0,7.0,22.0,8.0,59.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.791,299.486,-0.0,1.016,287.488,-0.003,0.002,23.438,63.485,270.574,63.485,0.002,265.7925810396957
2022.0,7.0,22.0,9.0,0.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.792,299.487,-0.0,1.016,287.738,-0.003,0.002,23.438,63.331,270.772,63.331,0.002,268.63994476906447
2022.0,7.0,22.0,9.0,1.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.792,299.488,-0.0,1.016,287.988,-0.003,0.002,23.438,63.178,270.971,63.178,0.002,271.4804656432482
2022.0,7.0,22.0,9.0,2.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.793,299.488,-0.0,1.016,288.238,-0.003,0.002,23.438,63.024,271.169,63.024,0.002,274.35119174122934
2022.0,7.0,22.0,9.0,3.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.794,299.489,-0.0,1.016,288.488,-0.003,0.002,23.438,62.87,271.368,62.87,0.002,277.23351194574656
2022.0,7.0,22.0,9.0,4.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.794,299.49,-0.0,1.016,288.738,-0.003,0.002,23.438,62.716,271.567,62.716,0.002,280.1273421891225
2022.0,7.0,22.0,9.0,5.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.795,299.49,-0.0,1.016,288.988,-0.003,0.002,23.438,62.563,271.766,62.563,0.002,283.0136960837165
2022.0,7.0,22.0,9.0,6.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.796,299.491,-0.0,1.016,289.238,-0.003,0.002,23.438,62.409,271.966,62.409,0.002,285.9302194435601
2022.0,7.0,22.0,9.0,7.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.797,299.492,-0.0,1.016,289.488,-0.003,0.002,23.438,62.255,272.166,62.255,0.002,288.8579991146575
2022.0,7.0,22.0,9.0,8.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.797,299.492,-0.0,1.016,289.738,-0.003,0.002,23.438,62.102,272.367,62.102,0.002,291.77782971146036
2022.0,7.0,22.0,9.0,9.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.798,299.493,-0.0,1.016,289.988,-0.003,0.002,23.438,61.948,272.567,61.948,0.002,294.7277936409049
2022.0,7.0,22.0,9.0,10.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.799,299.494,-0.0,1.016,290.238,-0.003,0.002,23.438,61.794,272.768,61.794,0.002,297.6887571109711
2022.0,7.0,22.0,9.0,11.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.799,299.494,-0.0,1.016,290.488,-0.003,0.002,23.438,61.641,272.969,61.641,0.002,300.6413007652081
2022.0,7.0,22.0,9.0,12.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.8,299.495,-0.0,1.016,290.738,-0.003,0.002,23.438,61.487,273.171,61.487,0.002,303.6239336471226
2022.0,7.0,22.0,9.0,13.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.801,299.496,-0.0,1.016,290.988,-0.003,0.002,23.438,61.334,273.373,61.334,0.002,306.59783439324445
2022.0,7.0,22.0,9.0,14.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.801,299.496,-0.0,1.016,291.238,-0.003,0.002,23.438,61.18,273.575,61.18,0.002,309.60179058308483
2022.0,7.0,22.0,9.0,15.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.802,299.497,-0.0,1.016,291.488,-0.003,0.002,23.438,61.027,273.778,61.027,0.002,312.5967032966562
2022.0,7.0,22.0,9.0,16.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.803,299.498,-0.0,1.016,291.738,-0.003,0.002,23.438,60.873,273.98,60.873,0.002,315.62163414949504
2022.0,7.0,22.0,9.0,17.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.803,299.498,-0.0,1.016,291.988,-0.003,0.002,23.438,60.72,274.184,60.72,0.002,318.63721120429926
2022.0,7.0,22.0,9.0,18.0,0.0,2.0,0.0,69.18,4.36,52.0,20000.0,54.75,-56.5,0.0,0.0,0.56,1.0,2459782.804,299.499,-0.0,1.016,292.238,-0.003,0.002,23.438,60.566,274.387,60.566,0.002,321.68276557993494
