# JULIAN DAY,L,B,R,H,DELTA PSI,DELTA EPSILON,EPSILON,ZENITH,AZIMUTH,INCIDENCE,DEL_E
2459638.783,159.660,0.000,0.991,38.699,-0.004,0.002,23.438,53.114,50.732,53.114,0.002
2459638.783,159.660,0.000,0.991,38.741,-0.004,0.002,23.438,53.142,50.770,53.142,0.002
2459638.783,159.660,0.000,0.991,38.783,-0.004,0.002,23.438,53.170,50.808,53.170,0.002
2459638.783,159.660,0.000,0.991,38.824,-0.004,0.002,23.438,53.198,50.846,53.198,0.002
2459638.783,159.660,0.000,0.991,38.866,-0.004,0.002,23.438,53.226,50.884,53.226,0.002
2459638.783,159.660,0.000,0.991,38.908,-0.004,0.002,23.438,53.254,50.921,53.254,0.002
2459638.784,159.661,0.000,0.991,38.949,-0.004,0.002,23.438,53.282,50.959,53.282,0.002
2459638.784,159.661,0.000,0.991,38.991,-0.004,0.002,23.438,53.310,50.997,53.310,0.002
2459638.784,159.661,0.000,0.991,39.033,-0.004,0.002,23.438,53.338,51.035,53.338,0.002
2459638.784,159.661,0.000,0.991,39.074,-0.004,0.002,23.438,53.366,51.073,53.366,0.002
2459638.784,159.661,0.000,0.991,39.116,-0.004,0.002,23.438,53.394,51.110,53.394,0.002
2459638.784,159.661,0.000,0.991,39.158,-0.004,0.002,23.438,53.422,51.148,53.422,0.002
2459638.784,159.661,0.000,0.991,39.199,-0.004,0.002,23.438,53.450,51.186,53.450,0.002
2459638.784,159.661,0.000,0.991,39.241,-0.004,0.002,23.438,53.478,51.223,53.478,0.002
2459638.784,159.661,0.000,0.991,39.283,-0.004,0.002,23.438,53.506,51.261,53.506,0.002
2459638.785,159.661,0.000,0.991,39.324,-0.004,0.002,23.438,53.534,51.298,53.534,0.002
2459638.785,159.662,0.000,0.991,39.366,-0.004,0.002,23.438,53.563,51.336,53.563,0.002
2459638.785,159.662,0.000,0.991,39.408,-0.004,0.002,23.438,53.591,51.373,53.591,0.002
2459638.785,159.662,0.000,0.991,39.450,-0.004,0.002,23.438,53.619,51.411,53.619,0.002
2459638.785,159.662,0.000,0.991,39.491,-0.004,0.002,23.438,53.647,51.448,53.647,0.002
2459638.785,159.662,0.000,0.991,39.533,-0.004,0.002,23.438,53.675,51.486,53.675,0.002
2459638.785,159.662,0.000,0.991,39.575,-0.004,0.002,23.438,53.703,51.523,53.703,0.002
2459638.785,159.662,0.000,0.991,39.616,-0.004,0.002,23.438,53.732,51.561,53.732,0.002
2459638.786,159.662,0.000,0.991,39.658,-0.004,0.002,23.438,53.760,51.598,53.760,0.002
2459638.786,159.663,0.000,0.991,39.700,-0.004,0.002,23.438,53.788,51.635,53.788,0.002
2459638.786,159.663,0.000,0.991,39.741,-0.004,0.002,23.438,53.816,51.672,53.816,0.002
2459638.786,159.663,0.000,0.991,39.783,-0.004,0.002,23.438,53.845,51.710,53.845,0.002
2459638.786,159.663,0.000,0.991,39.825,-0.004,0.002,23.438,53.873,51.747,53.873,0.002
2459638.786,159.663,0.000,0.991,39.866,-0.004,0.002,23.438,53.901,51.784,53.901,0.002
2459638.786,159.663,0.000,0.991,39.908,-0.004,0.002,23.438,53.930,51.821,53.930,0.002
2459638.786,159.663,0.000,0.991,39.950,-0.004,0.002,23.438,53.958,51.858,53.958,0.002
2459638.786,159.663,0.000,0.991,39.991,-0.004,0.002,23.438,53.986,51.895,53.986,0.002
2459638.787,159.663,0.000,0.991,40.033,-0.004,0.002,23.438,54.015,51.932,54.015,0.002
2459638.787,159.664,0.000,0.991,40.075,-0.004,0.002,23.438,54.043,51.969,54.043,0.002
2459638.787,159.664,0.000,0.991,40.116,-0.004,0.002,23.438,54.072,52.006,54.072,0.002
2459638.787,159.664,0.000,0.991,40.158,-0.004,0.002,23.438,54.100,52.043,54.100,0.002
2459638.787,159.664,0.000,0.991,40.200,-0.004,0.002,23.438,54.128,52.080,54.128,0.002
2459638.787,159.664,0.000,0.991,40.241,-0.004,0.002,23.438,54.157,52.117,54.157,0.002
2459638.787,159.664,0.000,0.991,40.283,-0.004,0.002,23.438,54.185,52.154,54.185,0.002
2459638.787,159.664,0.000,0.991,40.325,-0.004,0.002,23.438,54.214,52.191,54.214,0.002
2459638.788,159.665,0.000,0.991,40.366,-0.004,0.002,23.438,54.242,52.228,54.242,0.002
2459638.788,159.665,0.000,0.991,40.408,-0.004,0.002,23.438,54.271,52.264,54.271,0.002
2459638.788,159.665,0.000,0.991,40.450,-0.004,0.002,23.438,54.299,52.301,54.299,0.002
2459638.788,159.665,0.000,0.991,40.491,-0.004,0.002,23.438,54.328,52.338,54.328,0.002
2459638.788,159.665,0.000,0.991,40.533,-0.004,0.002,23.438,54.356,52.375,54.356,0.002
2459638.788,159.665,0.000,0.991,40.575,-0.004,0.002,23.438,54.385,52.411,54.385,0.002
2459638.788,159.665,0.000,0.991,40.616,-0.004,0.002,23.438,54.413,52.448,54.413,0.002
2459638.788,159.665,0.000,0.991,40.658,-0.004,0.002,23.438,54.442,52.484,54.442,0.002
2459638.788,159.665,0.000,0.991,40.700,-0.004,0.002,23.438,54.471,52.521,54.471,0.002
2459638.789,159.666,0.000,0.991,40.741,-0.004,0.002,23.438,54.499,52.558,54.499,0.002
2459638.789,159.666,0.000,0.991,40.783,-0.004,0.002,23.438,54.528,52.594,54.528,0.002
2459638.789,159.666,0.000,0.991,40.825,-0.004,0.002,23.438,54.557,52.631,54.557,0.002
2459638.789,159.666,0.000,0.991,40.866,-0.004,0.002,23.438,54.585,52.667,54.585,0.002
2459638.789,159.666,0.000,0.991,40.908,-0.004,0.002,23.438,54.614,52.703,54.614,0.002
2459638.789,159.666,0.000,0.991,40.950,-0.004,0.002,23.438,54.643,52.740,54.643,0.002
2459638.789,159.666,0.000,0.991,40.991,-0.004,0.002,23.438,54.671,52.776,54.671,0.002
2459638.789,159.666,0.000,0.991,41.033,-0.004,0.002,23.438,54.700,52.813,54.700,0.002
2459638.789,159.666,0.000,0.991,41.075,-0.004,0.002,23.438,54.729,52.849,54.729,0.002
2459638.790,159.667,0.000,0.991,41.116,-0.004,0.002,23.438,54.757,52.885,54.757,0.002
2459638.790,159.667,0.000,0.991,41.158,-0.004,0.002,23.438,54.786,52.921,54.786,0.002
2459638.790,159.667,0.000,0.991,41.200,-0.004,0.002,23.438,54.815,52.958,54.815,0.002
2459638.790,159.667,0.000,0.991,41.241,-0.004,0.002,23.438,54.844,52.994,54.844,0.002
2459638.790,159.667,0.000,0.991,41.283,-0.004,0.002,23.438,54.873,53.030,54.873,0.002
2459638.790,159.667,0.000,0.991,41.325,-0.004,0.002,23.438,54.901,53.066,54.901,0.002
2459638.790,159.667,0.000,0.991,41.366,-0.004,0.002,23.438,54.930,53.102,54.930,0.002
2459638.790,159.667,0.000,0.991,41.408,-0.004,0.002,23.438,54.959,53.138,54.959,0.002
2459638.791,159.667,0.000,0.991,41.450,-0.004,0.002,23.438,54.988,53.174,54.988,0.002
2459638.791,159.668,0.000,0.991,41.491,-0.004,0.002,23.438,55.017,53.210,55.017,0.002
2459638.791,159.668,0.000,0.991,41.533,-0.004,0.002,23.438,55.046,53.246,55.046,0.002
2459638.791,159.668,0.000,0.991,41.575,-0.004,0.002,23.438,55.074,53.282,55.074,0.002
2459638.791,159.668,0.000,0.991,41.616,-0.004,0.002,23.438,55.103,53.318,55.103,0.002
2459638.791,159.668,0.000,0.991,41.658,-0.004,0.002,23.438,55.132,53.354,55.132,0.002
2459638.791,159.668,0.000,0.991,41.700,-0.004,0.002,23.438,55.161,53.390,55.161,0.002
2459638.791,159.668,0.000,0.991,41.741,-0.004,0.002,23.438,55.190,53.426,55.190,0.002
2459638.791,159.668,0.000,0.991,41.783,-0.004,0.002,23.438,55.219,53.462,55.219,0.002
2459638.792,159.668,0.000,0.991,41.825,-0.004,0.002,23.438,55.248,53.497,55.248,0.002
2459638.792,159.669,0.000,0.991,41.866,-0.004,0.002,23.438,55.277,53.533,55.277,0.002
2459638.792,159.669,0.000,0.991,41.908,-0.004,0.002,23.438,55.306,53.569,55.306,0.002
2459638.792,159.669,0.000,0.991,41.950,-0.004,0.002,23.438,55.335,53.604,55.335,0.002
2459638.792,159.669,0.000,0.991,41.992,-0.004,0.002,23.438,55.364,53.640,55.364,0.002
2459638.792,159.669,0.000,0.991,42.033,-0.004,0.002,23.438,55.393,53.676,55.393,0.002
2459638.792,159.669,0.000,0.991,42.075,-0.004,0.002,23.438,55.422,53.711,55.422,0.002
2459638.792,159.669,0.000,0.991,42.117,-0.004,0.002,23.438,55.451,53.747,55.451,0.002
2459638.792,159.669,0.000,0.991,42.158,-0.004,0.002,23.438,55.480,53.783,55.480,0.002
2459638.793,159.670,0.000,0.991,42.200,-0.004,0.002,23.438,55.509,53.818,55.509,0.002
2459638.793,159.670,0.000,0.991,42.242,-0.004,0.002,23.438,55.538,53.854,55.538,0.002
2459638.793,159.670,0.000,0.991,42.283,-0.004,0.002,23.438,55.568,53.889,55.568,0.002
2459638.793,159.670,0.000,0.991,42.325,-0.004,0.002,23.438,55.597,53.924,55.597,0.002
2459638.793,159.670,0.000,0.991,42.367,-0.004,0.002,23.438,55.626,53.960,55.626,0.002
2459638.793,159.670,0.000,0.991,42.408,-0.004,0.002,23.438,55.655,53.995,55.655,0.002
2459638.793,159.670,0.000,0.991,42.450,-0.004,0.002,23.438,55.684,54.031,55.684,0.002
2459638.793,159.670,0.000,0.991,42.492,-0.004,0.002,23.438,55.713,54.066,55.713,0.002
2459638.794,159.671,0.000,0.991,42.533,-0.004,0.002,23.438,55.743,54.101,55.743,0.002
2459638.794,159.671,0.000,0.991,42.575,-0.004,0.002,23.438,55.772,54.137,55.772,0.002
2459638.794,159.671,0.000,0.991,42.617,-0.004,0.002,23.438,55.801,54.172,55.801,0.002
2459638.794,159.671,0.000,0.991,42.658,-0.004,0.002,23.438,55.830,54.207,55.830,0.002
2459638.794,159.671,0.000,0.991,42.700,-0.004,0.002,23.438,55.859,54.242,55.859,0.002
2459638.794,159.671,0.000,0.991,42.742,-0.004,0.002,23.438,55.889,54.277,55.889,0.002
2459638.794,159.671,0.000,0.991,42.783,-0.004,0.002,23.438,55.918,54.312,55.918,0.002
2459638.794,159.671,0.000,0.991,42.825,-0.004,0.002,23.438,55.947,54.348,55.947,0.002
2459638.794,159.671,0.000,0.991,42.867,-0.004,0.002,23.438,55.977,54.383,55.977,0.002
2459638.795,159.672,0.000,0.991,42.908,-0.004,0.002,23.438,56.006,54.418,56.006,0.002
2459638.795,159.672,0.000,0.991,42.950,-0.004,0.002,23.438,56.035,54.453,56.035,0.002
2459638.795,159.672,0.000,0.991,42.992,-0.004,0.002,23.438,56.065,54.488,56.065,0.002
2459638.795,159.672,0.000,0.991,43.033,-0.004,0.002,23.438,56.094,54.523,56.094,0.002
2459638.795,159.672,0.000,0.991,43.075,-0.004,0.002,23.438,56.123,54.558,56.123,0.002
2459638.795,159.672,0.000,0.991,43.117,-0.004,0.002,23.438,56.153,54.593,56.153,0.002
2459638.795,159.672,0.000,0.991,43.158,-0.004,0.002,23.438,56.182,54.627,56.182,0.002
2459638.795,159.672,0.000,0.991,43.200,-0.004,0.002,23.438,56.211,54.662,56.211,0.002
2459638.795,159.673,0.000,0.991,43.242,-0.004,0.002,23.438,56.241,54.697,56.241,0.002
2459638.796,159.673,0.000,0.991,43.283,-0.004,0.002,23.438,56.270,54.732,56.270,0.002
2459638.796,159.673,0.000,0.991,43.325,-0.004,0.002,23.438,56.300,54.767,56.300,0.002
2459638.796,159.673,0.000,0.991,43.367,-0.004,0.002,23.438,56.329,54.801,56.329,0.002
2459638.796,159.673,0.000,0.991,43.408,-0.004,0.002,23.438,56.359,54.836,56.359,0.002
2459638.796,159.673,0.000,0.991,43.450,-0.004,0.002,23.438,56.388,54.871,56.388,0.002
2459638.796,159.673,0.000,0.991,43.492,-0.004,0.002,23.438,56.418,54.905,56.418,0.002
2459638.796,159.673,0.000,0.991,43.533,-0.004,0.002,23.438,56.447,54.940,56.447,0.002
2459638.796,159.673,0.000,0.991,43.575,-0.004,0.002,23.438,56.477,54.975,56.477,0.002
2459638.797,159.673,0.000,0.991,43.617,-0.004,0.002,23.438,56.506,55.009,56.506,0.002
2459638.797,159.674,0.000,0.991,43.658,-0.004,0.002,23.438,56.536,55.044,56.536,0.002
2459638.797,159.674,0.000,0.991,43.700,-0.004,0.002,23.438,56.565,55.078,56.565,0.002
2459638.797,159.674,0.000,0.991,43.742,-0.004,0.002,23.438,56.595,55.113,56.595,0.002
2459638.797,159.674,0.000,0.991,43.783,-0.004,0.002,23.438,56.624,55.147,56.624,0.002
2459638.797,159.674,0.000,0.991,43.825,-0.004,0.002,23.438,56.654,55.182,56.654,0.002
2459638.797,159.674,0.000,0.991,43.867,-0.004,0.002,23.438,56.684,55.216,56.684,0.002
2459638.797,159.674,0.000,0.991,43.908,-0.004,0.002,23.438,56.713,55.251,56.713,0.002
2459638.797,159.674,0.000,0.991,43.950,-0.004,0.002,23.438,56.743,55.285,56.743,0.002
2459638.798,159.675,0.000,0.991,43.992,-0.004,0.002,23.438,56.772,55.319,56.772,0.002
2459638.798,159.675,0.000,0.991,44.033,-0.004,0.002,23.438,56.802,55.354,56.802,0.002
2459638.798,159.675,0.000,0.991,44.075,-0.004,0.002,23.438,56.832,55.388,56.832,0.002
2459638.798,159.675,0.000,0.991,44.117,-0.004,0.002,23.438,56.861,55.422,56.861,0.002
2459638.798,159.675,0.000,0.991,44.158,-0.004,0.002,23.438,56.891,55.456,56.891,0.002
2459638.798,159.675,0.000,0.991,44.200,-0.004,0.002,23.438,56.921,55.491,56.921,0.002
2459638.798,159.675,0.000,0.991,44.242,-0.004,0.002,23.438,56.951,55.525,56.951,0.002
2459638.798,159.675,0.000,0.991,44.283,-0.004,0.002,23.438,56.980,55.559,56.980,0.002
2459638.798,159.675,0.000,0.991,44.325,-0.004,0.002,23.438,57.010,55.593,57.010,0.002
2459638.799,159.676,0.000,0.991,44.367,-0.004,0.002,23.438,57.040,55.627,57.040,0.002
2459638.799,159.676,0.000,0.991,44.408,-0.004,0.002,23.438,57.070,55.661,57.070,0.002
2459638.799,159.676,0.000,0.991,44.450,-0.004,0.002,23.438,57.099,55.695,57.099,0.002
2459638.799,159.676,0.000,0.991,44.492,-0.004,0.002,23.438,57.129,55.729,57.129,0.002
2459638.799,159.676,0.000,0.991,44.533,-0.004,0.002,23.438,57.159,55.763,57.159,0.002
2459638.799,159.676,0.000,0.991,44.575,-0.004,0.002,23.438,57.189,55.797,57.189,0.002
2459638.799,159.676,0.000,0.991,44.617,-0.004,0.002,23.438,57.219,55.831,57.219,0.002
2459638.799,159.676,0.000,0.991,44.659,-0.004,0.002,23.438,57.248,55.865,57.248,0.002
2459638.800,159.677,0.000,0.991,44.700,-0.004,0.002,23.438,57.278,55.899,57.278,0.003
2459638.800,159.677,0.000,0.991,44.742,-0.004,0.002,23.438,57.308,55.933,57.308,0.003
2459638.800,159.677,0.000,0.991,44.784,-0.004,0.002,23.438,57.338,55.967,57.338,0.003
2459638.800,159.677,0.000,0.991,44.825,-0.004,0.002,23.438,57.368,56.000,57.368,0.003
2459638.800,159.677,0.000,0.991,44.867,-0.004,0.002,23.438,57.398,56.034,57.398,0.003
2459638.800,159.677,0.000,0.991,44.909,-0.004,0.002,23.438,57.428,56.068,57.428,0.003
2459638.800,159.677,0.000,0.991,44.950,-0.004,0.002,23.438,57.458,56.102,57.458,0.003
2459638.800,159.677,0.000,0.991,44.992,-0.004,0.002,23.438,57.487,56.135,57.487,0.003
2459638.800,159.678,0.000,0.991,45.034,-0.004,0.002,23.438,57.517,56.169,57.517,0.003
2459638.801,159.678,0.000,0.991,45.075,-0.004,0.002,23.438,57.547,56.203,57.547,0.003
2459638.801,159.678,0.000,0.991,45.117,-0.004,0.002,23.438,57.577,56.236,57.577,0.003
2459638.801,159.678,0.000,0.991,45.159,-0.004,0.002,23.438,57.607,56.270,57.607,0.003
2459638.801,159.678,0.000,0.991,45.200,-0.004,0.002,23.438,57.637,56.304,57.637,0.003
2459638.801,159.678,0.000,0.991,45.242,-0.004,0.002,23.438,57.667,56.337,57.667,0.003
2459638.801,159.678,0.000,0.991,45.284,-0.004,0.002,23.438,57.697,56.371,57.697,0.003
2459638.801,159.678,0.000,0.991,45.325,-0.004,0.002,23.438,57.727,56.404,57.727,0.003
2459638.801,159.678,0.000,0.991,45.367,-0.004,0.002,23.438,57.757,56.438,57.757,0.003
2459638.802,159.679,0.000,0.991,45.409,-0.004,0.002,23.438,57.787,56.471,57.787,0.003
2459638.802,159.679,0.000,0.991,45.450,-0.004,0.002,23.438,57.817,56.504,57.817,0.003
2459638.802,159.679,0.000,0.991,45.492,-0.004,0.002,23.438,57.847,56.538,57.847,0.003
2459638.802,159.679,0.000,0.991,45.534,-0.004,0.002,23.438,57.878,56.571,57.878,0.003
2459638.802,159.679,0.000,0.991,45.575,-0.004,0.002,23.438,57.908,56.605,57.908,0.003
2459638.802,159.679,0.000,0.991,45.617,-0.004,0.002,23.438,57.938,56.638,57.938,0.003
2459638.802,159.679,0.000,0.991,45.659,-0.004,0.002,23.438,57.968,56.671,57.968,0.003
2459638.802,159.679,0.000,0.991,45.700,-0.004,0.002,23.438,57.998,56.704,57.998,0.003
2459638.802,159.679,0.000,0.991,45.742,-0.004,0.002,23.438,58.028,56.738,58.028,0.003
2459638.803,159.680,0.000,0.991,45.784,-0.004,0.002,23.438,58.058,56.771,58.058,0.003
2459638.803,159.680,0.000,0.991,45.825,-0.004,0.002,23.438,58.088,56.804,58.088,0.003
2459638.803,159.680,0.000,0.991,45.867,-0.004,0.002,23.438,58.119,56.837,58.119,0.003
2459638.803,159.680,0.000,0.991,45.909,-0.004,0.002,23.438,58.149,56.870,58.149,0.003
2459638.803,159.680,0.000,0.991,45.950,-0.004,0.002,23.438,58.179,56.904,58.179,0.003
2459638.803,159.680,0.000,0.991,45.992,-0.004,0.002,23.438,58.209,56.937,58.209,0.003
2459638.803,159.680,0.000,0.991,46.034,-0.004,0.002,23.438,58.239,56.970,58.239,0.003
2459638.803,159.680,0.000,0.991,46.075,-0.004,0.002,23.438,58.270,57.003,58.270,0.003
2459638.803,159.680,0.000,0.991,46.117,-0.004,0.002,23.438,58.300,57.036,58.300,0.003
2459638.804,159.681,0.000,0.991,46.159,-0.004,0.002,23.438,58.330,57.069,58.330,0.003
2459638.804,159.681,0.000,0.991,46.200,-0.004,0.002,23.438,58.360,57.102,58.360,0.003
2459638.804,159.681,0.000,0.991,46.242,-0.004,0.002,23.438,58.391,57.135,58.391,0.003
2459638.804,159.681,0.000,0.991,46.284,-0.004,0.002,23.438,58.421,57.168,58.421,0.003
2459638.804,159.681,0.000,0.991,46.325,-0.004,0.002,23.438,58.451,57.200,58.451,0.003
2459638.804,159.681,0.000,0.991,46.367,-0.004,0.002,23.438,58.482,57.233,58.482,0.003
2459638.804,159.681,0.000,0.991,46.409,-0.004,0.002,23.438,58.512,57.266,58.512,0.003
2459638.804,159.681,0.000,0.991,46.450,-0.004,0.002,23.438,58.542,57.299,58.542,0.003
2459638.805,159.681,0.000,0.991,46.492,-0.004,0.002,23.438,58.573,57.332,58.573,0.003
2459638.805,159.682,0.000,0.991,46.534,-0.004,0.002,23.438,58.603,57.365,58.603,0.003
2459638.805,159.682,0.000,0.991,46.575,-0.004,0.002,23.438,58.633,57.397,58.633,0.003
2459638.805,159.682,0.000,0.991,46.617,-0.004,0.002,23.438,58.664,57.430,58.664,0.003
2459638.805,159.682,0.000,0.991,46.659,-0.004,0.002,23.438,58.694,57.463,58.694,0.003
2459638.805,159.682,0.000,0.991,46.700,-0.004,0.002,23.438,58.724,57.495,58.724,0.003
2459638.805,159.682,0.000,0.991,46.742,-0.004,0.002,23.438,58.755,57.528,58.755,0.003
2459638.805,159.682,0.000,0.991,46.784,-0.004,0.002,23.438,58.785,57.561,58.785,0.003
2459638.805,159.683,0.000,0.991,46.825,-0.004,0.002,23.438,58.816,57.593,58.816,0.003
2459638.806,159.683,0.000,0.991,46.867,-0.004,0.002,23.438,58.846,57.626,58.846,0.003
2459638.806,159.683,0.000,0.991,46.909,-0.004,0.002,23.438,58.877,57.658,58.877,0.003
2459638.806,159.683,0.000,0.991,46.950,-0.004,0.002,23.438,58.907,57.691,58.907,0.003
2459638.806,159.683,0.000,0.991,46.992,-0.004,0.002,23.438,58.938,57.723,58.938,0.003
2459638.806,159.683,0.000,0.991,47.034,-0.004,0.002,23.438,58.968,57.756,58.968,0.003
2459638.806,159.683,0.000,0.991,47.075,-0.004,0.002,23.438,58.999,57.788,58.999,0.003
2459638.806,159.683,0.000,0.991,47.117,-0.004,0.002,23.438,59.029,57.821,59.029,0.003
2459638.806,159.683,0.000,0.991,47.159,-0.004,0.002,23.438,59.060,57.853,59.060,0.003
2459638.806,159.684,0.000,0.991,47.200,-0.004,0.002,23.438,59.090,57.885,59.090,0.003
2459638.807,159.684,0.000,0.991,47.242,-0.004,0.002,23.438,59.121,57.918,59.121,0.003
2459638.807,159.684,0.000,0.991,47.284,-0.004,0.002,23.438,59.151,57.950,59.151,0.003
2459638.807,159.684,0.000,0.991,47.326,-0.004,0.002,23.438,59.182,57.982,59.182,0.003
2459638.807,159.684,0.000,0.991,47.367,-0.004,0.002,23.438,59.212,58.015,59.212,0.003
2459638.807,159.684,0.000,0.991,47.409,-0.004,0.002,23.438,59.243,58.047,59.243,0.003
2459638.807,159.684,0.000,0.991,47.451,-0.004,0.002,23.438,59.274,58.079,59.274,0.003
2459638.807,159.684,0.000,0.991,47.492,-0.004,0.002,23.438,59.304,58.111,59.304,0.003
2459638.807,159.685,0.000,0.991,47.534,-0.004,0.002,23.438,59.335,58.144,59.335,0.003
2459638.808,159.685,0.000,0.991,47.576,-0.004,0.002,23.438,59.365,58.176,59.365,0.003
2459638.808,159.685,0.000,0.991,47.617,-0.004,0.002,23.438,59.396,58.208,59.396,0.003
2459638.808,159.685,0.000,0.991,47.659,-0.004,0.002,23.438,59.427,58.240,59.427,0.003
2459638.808,159.685,0.000,0.991,47.701,-0.004,0.002,23.438,59.457,58.272,59.457,0.003
2459638.808,159.685,0.000,0.991,47.742,-0.004,0.002,23.438,59.488,58.304,59.488,0.003
2459638.808,159.685,0.000,0.991,47.784,-0.004,0.002,23.438,59.519,58.336,59.519,0.003
2459638.808,159.685,0.000,0.991,47.826,-0.004,0.002,23.438,59.549,58.368,59.549,0.003
2459638.808,159.685,0.000,0.991,47.867,-0.004,0.002,23.438,59.580,58.400,59.580,0.003
2459638.808,159.685,0.000,0.991,47.909,-0.004,0.002,23.438,59.611,58.432,59.611,0.003
2459638.809,159.686,0.000,0.991,47.951,-0.004,0.002,23.438,59.641,58.464,59.641,0.003
2459638.809,159.686,0.000,0.991,47.992,-0.004,0.002,23.438,59.672,58.496,59.672,0.003
2459638.809,159.686,0.000,0.991,48.034,-0.004,0.002,23.438,59.703,58.528,59.703,0.003
2459638.809,159.686,0.000,0.991,48.076,-0.004,0.002,23.438,59.734,58.560,59.734,0.003
2459638.809,159.686,0.000,0.991,48.117,-0.004,0.002,23.438,59.764,58.592,59.764,0.003
2459638.809,159.686,0.000,0.991,48.159,-0.004,0.002,23.438,59.795,58.623,59.795,0.003
2459638.809,159.686,0.000,0.991,48.201,-0.004,0.002,23.438,59.826,58.655,59.826,0.003
2459638.809,159.686,0.000,0.991,48.242,-0.004,0.002,23.438,59.857,58.687,59.857,0.003
2459638.809,159.687,0.000,0.991,48.284,-0.004,0.002,23.438,59.888,58.719,59.888,0.003
2459638.810,159.687,0.000,0.991,48.326,-0.004,0.002,23.438,59.918,58.750,59.918,0.003
2459638.810,159.687,0.000,0.991,48.367,-0.004,0.002,23.438,59.949,58.782,59.949,0.003
2459638.810,159.687,0.000,0.991,48.409,-0.004,0.002,23.438,59.980,58.814,59.980,0.003
2459638.810,159.687,0.000,0.991,48.451,-0.004,0.002,23.438,60.011,58.845,60.011,0.003
2459638.810,159.687,0.000,0.991,48.492,-0.004,0.002,23.438,60.042,58.877,60.042,0.003
2459638.810,159.687,0.000,0.991,48.534,-0.004,0.002,23.438,60.073,58.909,60.073,0.003
2459638.810,159.687,0.000,0.991,48.576,-0.004,0.002,23.438,60.104,58.940,60.104,0.003
2459638.810,159.688,0.000,0.991,48.617,-0.004,0.002,23.438,60.134,58.972,60.134,0.003
2459638.811,159.688,0.000,0.991,48.659,-0.004,0.002,23.438,60.165,59.003,60.165,0.003
2459638.811,159.688,0.000,0.991,48.701,-0.004,0.002,23.438,60.196,59.035,60.196,0.003
2459638.811,159.688,0.000,0.991,48.742,-0.004,0.002,23.438,60.227,59.066,60.227,0.003
2459638.811,159.688,0.000,0.991,48.784,-0.004,0.002,23.438,60.258,59.098,60.258,0.003
2459638.811,159.688,0.000,0.991,48.826,-0.004,0.002,23.438,60.289,59.129,60.289,0.003
2459638.811,159.688,0.000,0.991,48.867,-0.004,0.002,23.438,60.320,59.161,60.320,0.003
2459638.811,159.688,0.000,0.991,48.909,-0.004,0.002,23.438,60.351,59.192,60.351,0.003
2459638.811,159.688,0.000,0.991,48.951,-0.004,0.002,23.438,60.382,59.224,60.382,0.003
2459638.811,159.689,0.000,0.991,48.992,-0.004,0.002,23.438,60.413,59.255,60.413,0.003
2459638.812,159.689,0.000,0.991,49.034,-0.004,0.002,23.438,60.444,59.286,60.444,0.003
2459638.812,159.689,0.000,0.991,49.076,-0.004,0.002,23.438,60.475,59.318,60.475,0.003
2459638.812,159.689,0.000,0.991,49.117,-0.004,0.002,23.438,60.506,59.349,60.506,0.003
